CHR	START	END	DF_3m1	DF_3m2	DF_29m2	DF_29m6	DF_29m7
chr17	5940672	5943724	289.031501987085	379.798685801484	331.307524191292	346.852584580224	346.975905782174
chr17	5974838	5978869	239.388686760295	260.214716720412	419.65619730897	385.391760644693	357.880862821043
chr17	5997251	5998189	25.3729944492479	16.2634197950258	21.0353983613519	24.4394775042976	25.7753530009615
chr17	6000931	6001882	11.0317367170643	7.65337402118859	24.1907081155547	14.0996985601717	21.8099140777367
chr17	6005368	6006122	17.6507787473029	12.4367327844315	21.0353983613519	19.7395779842404	25.7753530009615
chr17	6078310	6081429	746.848575745253	830.391081298962	694.168145924612	678.665490696265	742.528438373853
chr17	6105689	6111615	775.53109120962	883.964699447282	841.415934454075	1004.83851738824	949.722622112352
chr17	6116932	6117614	4.41269468682572	3.82668701059429	22.0871682794195	25.3794574083091	22.8012738085429
chr17	6117969	6118298	7.72221570194501	2.87001525794572	2.10353983613519	3.75991961604579	7.9308778464497
chr17	6131978	6132372	6.61904203023858	4.78335876324287	10.5176991806759	11.2797588481374	8.92223757725592
chr17	6141442	6142262	6.61904203023858	0.956671752648574	23.1389381974871	18.799598080229	30.7321516549926
chr17	6172088	6173128	20.9602997624222	25.8301373215115	13.6730089348787	28.1993971203434	29.7407919241864
chr17	6173461	6174114	15.44443140389	7.65337402118859	12.6212390168111	9.39979904011448	16.8531154237056
chr17	6176080	6176414	9.92856304535787	0.956671752648574	4.20707967227037	0.939979904011447	9.91359730806213
chr17	6177028	6177354	2.20634734341286	0.956671752648574	3.15530975420278	9.39979904011448	9.91359730806213
chr17	6256641	6257349	23.166647105835	2.87001525794572	9.46592926260834	23.4994976002862	15.8617556928994
chr17	6269826	6272649	553.793183196628	598.876517158007	611.078322397272	553.648163462743	530.377455981324
chr17	6315810	6317727	175.404613801322	202.814411561498	202.991594187046	170.136362626072	202.237385084467
chr17	6321435	6321942	14.3412577321836	6.69670226854002	13.6730089348787	4.69989952005724	8.92223757725592
chr17	6398679	6399258	3.30952101511929	7.65337402118859	19.9836284432843	9.39979904011448	5.94815838483728
chr17	6428464	6430655	118.039582872588	173.157587229392	258.735399844628	284.813910915469	266.675767586871
chr17	6467101	6467611	5.51586835853215	9.56671752648574	17.8800886071491	16.9196382722061	16.8531154237056
chr17	6474171	6476942	563.721746241986	629.490013242761	906.625669374266	706.864887816609	790.113705452552
chr17	6489465	6489788	7.72221570194501	5.74003051589144	4.20707967227037	3.75991961604579	4.95679865403106
chr17	6491599	6492422	20.9602997624222	22.9601220635658	53.6402658214473	38.5391760644693	44.6111878862796
chr17	6600474	6602119	163.269703412552	211.424457335335	146.196018611396	134.417126273637	156.634837467382
chr17	6654136	6654673	7.72221570194501	19.1334350529715	25.2424780336222	20.6795578882518	12.8876765004808
chr17	6654807	6655595	28.6825154643672	33.4835113427001	34.7084072962306	30.0793569283663	27.758072462574
chr17	6805988	6806870	37.5079048380186	24.8734655688629	30.5013276239602	33.8392765444121	38.6630295014423
chr17	6859422	6860528	176.507787473029	198.987724550903	140.937169021058	132.537166465614	144.738520697707
chr17	6982207	6988194	958.657920712888	1077.21239348229	961.317705113781	842.221993994257	818.863137645932
chr17	7031371	7033156	276.896591598314	322.398380642569	261.890709598831	201.15569945845	228.012738085429
chr17	7065782	7066561	22.0634734341286	14.3500762897286	33.656637378163	19.7395779842404	23.7926335393491
chr17	7151393	7154060	721.475581296005	888.748058210525	606.871242725001	579.027620871052	615.634392830658
chr17	7163204	7166710	508.563062656664	551.042929525578	458.571684277471	601.587138567326	489.731707018269
chr17	7182620	7184682	441.269468682572	528.082807462013	412.293807882497	364.712202756442	388.613014476035
chr17	7186961	7187367	14.3412577321836	0.956671752648574	12.6212390168111	6.57985932808013	4.95679865403106
chr17	7229822	7230378	5.51586835853215	14.3500762897286	11.5694690987435	9.39979904011448	7.9308778464497
chr17	7373390	7375798	220.634734341286	242.037953420089	213.509293367721	378.811901316613	290.46840112622
chr17	7813639	7814034	1.10317367170643	5.74003051589144	11.5694690987435	1.87995980802289	9.91359730806213
chr17	7857515	7857849	4.41269468682572	3.82668701059429	9.46592926260834	6.57985932808013	4.95679865403106
chr17	7873449	7874177	7.72221570194501	10.5233892791343	13.6730089348787	19.7395779842404	22.8012738085429
chr17	7906178	7906508	1.10317367170643	0.956671752648574	8.41415934454075	8.45981913610303	3.96543892322485
chr17	7916533	7916888	1.10317367170643	5.74003051589144	5.25884959033797	2.81993971203434	15.8617556928994
chr17	7994991	7996403	44.1269468682572	45.9202441271315	41.0190268046361	55.4588143366754	54.5247851943417
chr17	8003260	8003904	8.82538937365144	8.61004577383716	8.41415934454075	31.0193368323778	20.8185543469305
chr17	8017798	8021000	255.936291835892	276.478136515438	414.397347718632	404.191358724922	457.016835901664
chr17	8132265	8132922	3.30952101511929	6.69670226854002	8.41415934454075	20.6795578882518	16.8531154237056
chr17	8137390	8140497	683.967676457986	838.04445532015	633.165490676691	579.027620871052	656.280141793713
chr17	8293700	8294159	14.3412577321836	10.5233892791343	9.46592926260834	3.75991961604579	6.93951811564349
chr17	8336380	8337307	19.8571260907157	21.0467785582686	8.41415934454075	20.6795578882518	11.8963167696746
chr17	8339345	8341354	479.880547192297	532.866166225255	428.070356653511	382.571820932659	402.492050707322
chr17	8357247	8360592	466.64246313182	591.223143136819	464.882303785876	608.166997895407	524.429297596487
chr17	8453596	8453923	12.1349103887707	9.56671752648574	4.20707967227037	9.39979904011448	7.9308778464497
chr17	8475244	8478461	1009.40390961138	1116.43593534089	925.557527899482	860.081612170475	846.621210108506
chr17	8502931	8505835	583.578872332701	694.543692422864	592.146463872055	544.248364422628	610.677594176627
chr17	8533119	8534528	105.904672483817	78.447083717183	109.38407147903	99.6378698252134	100.127332811428
chr17	8564436	8565746	46.3332942116701	39.2235418585915	68.3650446743936	84.5981913610303	99.1359730806213
chr17	8698593	8699375	40.8174258531379	51.660274643023	37.8637170504334	31.0193368323778	45.6025476170858
chr17	8701313	8701810	16.5476050755964	2.87001525794572	21.0353983613519	5.63987942406869	24.7839932701553
chr17	8716663	8721387	500.840846954719	505.122685398447	597.405313462393	602.527118471338	654.2974223321
chr17	8785678	8786311	23.166647105835	18.1767633003229	28.397787787825	20.6795578882518	24.7839932701553
chr17	8840174	8840551	2.20634734341286	0.956671752648574	8.41415934454075	9.39979904011448	6.93951811564349
chr17	8851690	8852313	9.92856304535787	0.956671752648574	18.9318585252167	15.9796583681946	17.8444751545118
chr17	8966489	8966985	9.92856304535787	0.956671752648574	18.9318585252167	9.39979904011448	4.95679865403106
chr17	8992887	8996632	956.451573369475	827.521066041016	919.246908391077	773.603461001421	753.433395412722
chr17	9019970	9020493	15.44443140389	13.39340453708	1.05176991806759	1.87995980802289	4.95679865403106
chr17	9049149	9049939	8.82538937365144	5.74003051589144	14.7247788529463	11.2797588481374	26.7667127317677
chr17	9051417	9052553	26.4761681209543	16.2634197950258	33.656637378163	40.4191358724922	36.6803100398299
chr17	9180978	9182257	129.071319589652	130.107358360206	138.833629184922	125.957307137534	137.799002582064
chr17	9224404	9225141	30.88886280778	8.61004577383716	12.6212390168111	31.0193368323778	22.8012738085429
chr17	9360103	9361522	26.4761681209543	33.4835113427001	66.2615048382584	79.898291840973	78.3174187336908
chr17	9837753	9838121	4.41269468682572	7.65337402118859	14.7247788529463	7.51983923209158	5.94815838483728
chr17	9949299	9949840	1.10317367170643	13.39340453708	19.9836284432843	10.3397789441259	11.8963167696746
chr17	9956557	9957283	12.1349103887707	6.69670226854002	14.7247788529463	17.8596181762175	12.8876765004808
chr17	9957460	9958391	84.9443727213951	63.1403356748059	84.1415934454075	68.6185329928357	69.3951811564349
chr17	10286404	10286847	5.51586835853215	0.956671752648574	3.15530975420278	10.3397789441259	9.91359730806213
chr17	10493883	10494232	4.41269468682572	2.87001525794572	1.05176991806759	8.45981913610303	9.91359730806213
chr17	10504923	10505320	8.82538937365144	4.78335876324287	5.25884959033797	9.39979904011448	11.8963167696746
chr17	10505641	10506008	7.72221570194501	4.78335876324287	7.36238942647315	4.69989952005724	9.91359730806213
chr17	10506511	10511866	563.721746241986	700.283722938756	543.765047640946	606.287038087384	617.617112292271
chr17	10512348	10513912	308.8886280778	326.225067653164	287.133187632453	313.013308035812	260.727609202034
chr17	10527582	10529172	177.610961144735	161.677526197609	172.490266563085	182.356101378221	174.479312621893
chr17	11032447	11034209	279.102938941727	351.098533222027	300.806196567332	264.134353027217	256.762170278809
chr17	12222965	12224495	18.7539524190093	32.5268395900515	54.6920357395149	56.3987942406869	32.714871116605
chr17	12287545	12288176	20.9602997624222	6.69670226854002	24.1907081155547	18.799598080229	18.835834885318
chr17	12288482	12289247	9.92856304535787	11.4800610317829	10.5176991806759	19.7395779842404	30.7321516549926
chr17	12311072	12314791	521.801146717141	556.78296004147	533.24734846027	557.408083078788	538.308333827774
chr17	12327615	12328103	14.3412577321836	2.87001525794572	8.41415934454075	7.51983923209158	8.92223757725592
chr17	12361166	12361497	12.1349103887707	1.91334350529715	7.36238942647315	3.75991961604579	3.96543892322485
chr17	12361627	12362268	16.5476050755964	19.1334350529715	21.0353983613519	13.1597186561603	18.835834885318
chr17	12388113	12388832	19.8571260907157	8.61004577383716	19.9836284432843	15.9796583681946	8.92223757725592
chr17	12459198	12459692	1.10317367170643	0.956671752648574	14.7247788529463	6.57985932808013	9.91359730806213
chr17	12482942	12484309	9.92856304535787	12.4367327844315	48.3814162311093	27.259417216332	27.758072462574
chr17	12509301	12513078	720.372407624299	853.351203362528	695.219915842679	623.20667635959	711.796286718861
chr17	12520936	12521364	16.5476050755964	0.956671752648574	6.31061950840556	7.51983923209158	21.8099140777367
chr17	12537016	12537413	18.7539524190093	5.74003051589144	5.25884959033797	7.51983923209158	4.95679865403106
chr17	12564351	12565105	16.5476050755964	24.8734655688629	43.1225666407713	38.5391760644693	25.7753530009615
chr17	12916695	12917105	2.20634734341286	4.78335876324287	10.5176991806759	12.2197387521488	3.96543892322485
chr17	12933938	12937070	435.75360032404	463.02912828191	417.552657472835	381.631841028648	393.569813130067
chr17	12942422	12942759	6.61904203023858	5.74003051589144	6.31061950840556	5.63987942406869	3.96543892322485
chr17	12942809	12943919	30.88886280778	19.1334350529715	24.1907081155547	23.4994976002862	30.7321516549926
chr17	12944196	12944933	24.2698207775415	1.91334350529715	19.9836284432843	2.81993971203434	12.8876765004808
chr17	12958617	12963249	467.745636803526	545.302899009687	492.228321655634	483.149670661884	422.319245323447
chr17	12975510	12976653	27.5793417926607	6.69670226854002	27.3460178697574	47.9389751045838	25.7753530009615
chr17	12983475	12984186	6.61904203023858	2.87001525794572	12.6212390168111	14.0996985601717	19.8271946161243
chr17	12986702	12987683	8.82538937365144	15.3067480423772	23.1389381974871	26.3194373123205	13.879036231287
chr17	13025272	13025617	1.10317367170643	1.91334350529715	6.31061950840556	6.57985932808013	6.93951811564349
chr17	13072662	13073295	26.4761681209543	20.09010680562	14.7247788529463	25.3794574083091	18.835834885318
chr17	13107696	13111220	945.41983665241	1168.09620998391	909.780979128468	870.4213911146	960.62757915122
chr17	13132093	13134116	223.944255356405	209.511113830038	250.321240500087	217.135357826644	198.271946161243
chr17	13152138	13154428	478.777373520591	553.912944783524	526.936728951864	453.070313733518	495.679865403106
chr17	13182310	13182751	1.10317367170643	11.4800610317829	3.15530975420278	6.57985932808013	18.835834885318
chr17	13182920	13186537	815.245343391052	845.697829341339	710.996464613693	876.061270538669	779.208748413683
chr17	13200034	13202731	569.237614600518	640.970074274544	500.642481000175	480.32973094985	486.757627825851
chr17	13498634	13498957	62.8808992872665	0.956671752648574	50.4849560672445	31.9593167363892	46.593907347892
chr17	13672177	13673259	30.88886280778	19.1334350529715	31.5530975420278	32.8992966404007	23.7926335393491
chr17	13743316	13746160	450.094858056223	87.0571294910202	512.211950098918	261.314413315182	482.792188902626
chr17	13814500	13814924	1.10317367170643	0.956671752648574	5.25884959033797	19.7395779842404	13.879036231287
chr17	13818734	13821349	62.8808992872665	46.8769158797801	201.939824268978	286.693870723492	234.952256201072
chr17	13895972	13897456	238.285513088589	250.647999193926	224.026992548397	265.074332931228	241.891774316716
chr17	13897739	13899397	317.714017451452	320.485037137272	278.719028287912	308.313408515755	312.278315203957
chr17	14003854	14005134	44.1269468682572	43.0502288691858	49.4331861491769	62.978653568767	62.4556630407914
chr17	14011498	14012112	1.10317367170643	0.956671752648574	15.7765487710139	17.8596181762175	18.835834885318
chr17	14212794	14213337	9.92856304535787	20.09010680562	19.9836284432843	18.799598080229	21.8099140777367
chr17	14302412	14302945	9.92856304535787	5.74003051589144	8.41415934454075	8.45981913610303	8.92223757725592
chr17	14339890	14341419	97.0792831101658	42.0935571165372	84.1415934454075	105.277749249282	89.2223757725592
chr17	14415896	14420108	728.094623326244	958.585096153871	578.473454937176	394.791559684808	333.096869550888
chr17	14489317	14489740	1.10317367170643	0.956671752648574	7.36238942647315	14.0996985601717	8.92223757725592
chr17	14550318	14551576	41.9205995248443	46.8769158797801	28.397787787825	0.939979904011447	8.92223757725592
chr17	14562755	14563087	8.82538937365144	1.91334350529715	5.25884959033797	6.57985932808013	3.96543892322485
chr17	14593125	14593743	8.82538937365144	7.65337402118859	13.6730089348787	5.63987942406869	10.9049570388683
chr17	14684420	14684916	3.30952101511929	0.956671752648574	4.20707967227037	9.39979904011448	14.8703959620932
chr17	14763765	14764792	40.8174258531379	36.3535266006458	48.3814162311093	31.0193368323778	29.7407919241864
chr17	14777185	14777897	15.44443140389	19.1334350529715	21.0353983613519	21.6195377922633	32.714871116605
chr17	14828331	14831851	122.452277559414	109.060579801937	233.492921811006	471.869911813747	400.50933124571
chr17	15079018	15082155	699.412107861877	823.694379030422	671.029207727125	633.546455303716	627.530709600333
chr17	15082266	15082599	4.41269468682572	0.956671752648574	2.10353983613519	9.39979904011448	8.92223757725592
chr17	15096367	15098283	407.071084859673	441.982349723641	356.550002224914	388.211700356728	388.613014476035
chr17	15098482	15099367	99.2856304535787	110.973923307235	91.5039828718806	107.157709057305	65.42974223321
chr17	15114528	15116839	589.094740691234	796.907569956262	553.230976903554	538.608484998559	546.239211674223
chr17	15127113	15129853	460.023421101581	453.462410755424	435.432746079984	392.911599876785	464.947713748114
chr17	15130012	15130911	124.658624902827	110.973923307235	119.901770659706	133.477146369626	59.4815838483728
chr17	15145825	15148221	617.777256155601	733.767234281456	518.522569607324	514.169007494262	561.109607636316
chr17	15158240	15161237	424.721863606975	457.289097766018	452.261064769065	446.490454405438	433.224202362315
chr17	15161387	15162341	109.214193498937	116.713953823126	109.38407147903	111.857608577362	70.3865408872411
chr17	15177234	15179483	618.880429827307	779.687478408587	511.16018018085	548.948263942685	545.247851943417
chr17	15189759	15192296	108.11101982723	127.23734310226	96.7628324622186	137.237065985671	123.919966350777
chr17	15245874	15246453	12.1349103887707	16.2634197950258	18.9318585252167	14.0996985601717	14.8703959620932
chr17	15511259	15514076	456.713900086462	521.386105193473	519.574339525391	410.771218053003	460.982274824889
chr17	15517245	15518168	41.9205995248443	23.9167938162143	61.0026552479204	62.0386736647555	45.6025476170858
chr17	15532461	15534888	571.443961943931	652.450135306327	635.269030512826	595.007279239246	551.196010328254
chr17	15632998	15638471	1164.95139732199	1431.18094196227	1156.94690987435	1149.595422606	1184.67487831342
chr17	15647957	15648314	1.10317367170643	1.91334350529715	5.25884959033797	8.45981913610303	10.9049570388683
chr17	15662755	15665623	567.031267257105	596.96317365271	554.282746821622	621.326716551567	612.66031363824
chr17	15672919	15674025	76.1189833477437	55.4869616536173	87.2969031996103	84.5981913610303	67.4124616948225
chr17	15680830	15681827	18.7539524190093	9.56671752648574	21.0353983613519	25.3794574083091	11.8963167696746
chr17	15700349	15702327	441.269468682572	537.649524988498	383.896020094672	413.591157765037	410.422928553772
chr17	15714025	15714895	19.8571260907157	12.4367327844315	26.2942479516898	30.0793569283663	27.758072462574
chr17	15839561	15844558	774.427917537914	770.120760882102	704.685845105288	759.50376244125	679.081415602256
chr17	15855535	15855937	11.0317367170643	0.956671752648574	12.6212390168111	1.87995980802289	10.9049570388683
chr17	15856219	15856589	13.2380840604772	0.956671752648574	8.41415934454075	12.2197387521488	3.96543892322485
chr17	15906593	15907179	9.92856304535787	5.74003051589144	7.36238942647315	8.45981913610303	14.8703959620932
chr17	15945256	15947848	47.4364678833765	60.2703204168601	88.3486731176778	95.8779502091676	94.1791744265902
chr17	15947925	15948282	6.61904203023858	2.87001525794572	3.15530975420278	10.3397789441259	6.93951811564349
chr17	15949149	15949960	13.2380840604772	19.1334350529715	12.6212390168111	15.9796583681946	22.8012738085429
chr17	15950435	15951798	24.2698207775415	16.2634197950258	35.7601772142982	38.5391760644693	30.7321516549926
chr17	15952311	15952777	2.20634734341286	5.74003051589144	9.46592926260834	12.2197387521488	1.98271946161243
chr17	15953334	15954016	18.7539524190093	4.78335876324287	19.9836284432843	14.0996985601717	29.7407919241864
chr17	15954076	15954553	6.61904203023858	0.956671752648574	11.5694690987435	3.75991961604579	7.9308778464497
chr17	15956350	15965036	1109.79271373667	1334.55709494476	1186.39646758025	1294.35232782376	1125.19329446505
chr17	15966135	15968577	373.97587470848	461.115784776612	361.808851815252	366.592162564465	280.554803818158
chr17	16188422	16188819	5.51586835853215	0.956671752648574	5.25884959033797	11.2797588481374	12.8876765004808
chr17	16191392	16191920	8.82538937365144	1.91334350529715	12.6212390168111	13.1597186561603	12.8876765004808
chr17	16481197	16481764	20.9602997624222	6.69670226854002	16.8283186890815	4.69989952005724	11.8963167696746
chr17	17087772	17089803	357.428269632883	416.152212402129	338.669913617765	355.312403716327	363.82902120588
chr17	17107966	17108293	1.10317367170643	0.956671752648574	5.25884959033797	7.51983923209158	7.9308778464497
chr17	17109396	17111028	33.0952101511929	0.956671752648574	44.1743365588389	37.5991961604579	37.6716697706361
chr17	17112729	17113103	8.82538937365144	0.956671752648574	7.36238942647315	5.63987942406869	5.94815838483728
chr17	17141284	17143270	366.253659006535	466.855815292504	377.585400586266	333.692865924064	397.535252053291
chr17	17165836	17166925	14.3412577321836	6.69670226854002	19.9836284432843	21.6195377922633	10.9049570388683
chr17	17176012	17177227	18.7539524190093	0.956671752648574	25.2424780336222	24.4394775042976	25.7753530009615
chr17	17177497	17178518	28.6825154643672	0.956671752648574	14.7247788529463	26.3194373123205	26.7667127317677
chr17	17178672	17179208	7.72221570194501	5.74003051589144	12.6212390168111	10.3397789441259	13.879036231287
chr17	17200323	17202236	340.880664557287	419.978899412724	322.893364846751	350.61250419627	368.785819859911
chr17	17216685	17217015	8.82538937365144	2.87001525794572	8.41415934454075	7.51983923209158	3.96543892322485
chr17	17224472	17225744	19.8571260907157	0.956671752648574	26.2942479516898	24.4394775042976	42.6284684246672
chr17	17225881	17227655	39.7142521814315	10.5233892791343	31.5530975420278	38.5391760644693	27.758072462574
chr17	17227739	17228765	27.5793417926607	0.956671752648574	31.5530975420278	20.6795578882518	14.8703959620932
chr17	17257474	17259752	399.348869157728	487.902593850773	414.397347718632	346.852584580224	417.362446669416
chr17	17280125	17280535	7.72221570194501	2.87001525794572	6.31061950840556	14.0996985601717	7.9308778464497
chr17	17281287	17282893	27.5793417926607	0.956671752648574	42.0707967227037	38.5391760644693	44.6111878862796
chr17	17283112	17284047	20.9602997624222	6.69670226854002	14.7247788529463	27.259417216332	25.7753530009615
chr17	17284200	17286165	40.8174258531379	0.956671752648574	39.9672568865686	33.8392765444121	33.7062308474112
chr17	17315549	17317827	393.833000799195	500.339326635204	394.413719275348	395.731539588819	352.924064167012
chr17	17332180	17332579	1.10317367170643	0.956671752648574	2.10353983613519	8.45981913610303	14.8703959620932
chr17	17332968	17333613	5.51586835853215	1.91334350529715	6.31061950840556	19.7395779842404	15.8617556928994
chr17	17333867	17334572	12.1349103887707	1.91334350529715	13.6730089348787	10.3397789441259	13.879036231287
chr17	17336843	17337260	15.44443140389	2.87001525794572	11.5694690987435	8.45981913610303	8.92223757725592
chr17	17341001	17341332	1.10317367170643	4.78335876324287	4.20707967227037	5.63987942406869	8.92223757725592
chr17	17341392	17344075	56.2618572570279	15.3067480423772	94.6592926260834	66.7385731848128	76.3346992720784
chr17	17344338	17344787	8.82538937365144	0.956671752648574	7.36238942647315	5.63987942406869	5.94815838483728
chr17	17345092	17345411	13.2380840604772	0.956671752648574	8.41415934454075	4.69989952005724	2.97407919241864
chr17	17370948	17373214	382.801264082131	483.11923508753	400.724338783753	383.511800836671	395.552532591679
chr17	17394103	17394636	5.51586835853215	0.956671752648574	12.6212390168111	10.3397789441259	9.91359730806213
chr17	17401112	17403294	28.6825154643672	0.956671752648574	51.5367259853121	76.1383722249273	44.6111878862796
chr17	17403471	17403956	17.6507787473029	0.956671752648574	18.9318585252167	15.0396784641832	6.93951811564349
chr17	17404476	17405097	5.51586835853215	0.956671752648574	8.41415934454075	15.0396784641832	14.8703959620932
chr17	17430482	17432626	407.071084859673	510.862715914338	374.430090832063	399.491459204865	433.224202362315
chr17	17449728	17450093	3.30952101511929	1.91334350529715	9.46592926260834	11.2797588481374	4.95679865403106
chr17	17454999	17455493	11.0317367170643	0.956671752648574	15.7765487710139	12.2197387521488	7.9308778464497
chr17	17455949	17456505	9.92856304535787	0.956671752648574	17.8800886071491	15.9796583681946	9.91359730806213
chr17	17482318	17483586	118.039582872588	115.757282070477	125.160620250044	119.377447809454	117.971807965939
chr17	17510246	17513365	610.055040453656	730.89721902351	601.612393134664	609.106977799418	586.884960637278
chr17	17539699	17540184	4.41269468682572	3.82668701059429	7.36238942647315	14.0996985601717	9.91359730806213
chr17	17585543	17586911	113.626888185762	105.233892791343	77.8309739370019	94.9379703051562	113.015009311908
chr17	17736401	17737783	46.3332942116701	27.7434808268086	15.7765487710139	38.5391760644693	32.714871116605
chr17	17738400	17739568	27.5793417926607	22.9601220635658	14.7247788529463	24.4394775042976	33.7062308474112
chr17	17739628	17739985	5.51586835853215	2.87001525794572	4.20707967227037	6.57985932808013	7.9308778464497
chr17	17746865	17747442	12.1349103887707	5.74003051589144	23.1389381974871	7.51983923209158	11.8963167696746
chr17	17754139	17756459	111.420540842349	100.4505340281	76.7792040189343	106.217729153294	123.919966350777
chr17	17758312	17763646	1227.83229660926	1606.25187269695	1184.29292774411	1070.63711066904	1116.2710568878
chr17	17962357	17969064	1687.85571771084	1992.74726076698	1651.27877136612	1584.8061181633	1559.40885655817
chr17	17973556	17976755	338.674317213874	354.925220232621	283.97787787825	275.414111875354	282.537523279771
chr17	17992388	17992727	5.51586835853215	0.956671752648574	12.6212390168111	2.81993971203434	9.91359730806213
chr17	18046094	18047948	253.729944492479	284.131510536626	218.768142958059	243.454795138965	263.701688394453
chr17	21080871	21085103	950.935705010943	1106.8692178144	904.52212953813	877.941230346692	917.007750995747
chr17	21145233	21148001	600.126477408298	663.93019633811	620.54425165988	548.008284038674	577.962723060022
chr17	21162677	21164090	30.88886280778	3.82668701059429	43.1225666407713	44.179055488538	42.6284684246672
chr17	21164823	21165305	8.82538937365144	0.956671752648574	7.36238942647315	4.69989952005724	12.8876765004808
chr17	21166119	21166921	26.4761681209543	1.91334350529715	1.05176991806759	11.2797588481374	9.91359730806213
chr17	21506835	21507785	45.2301205399636	52.6169463956715	50.4849560672445	61.0986937607441	57.4988643867603
chr17	21520020	21522148	321.023538466571	377.885342296187	335.514603863562	329.932946308018	340.036387666531
chr17	21559622	21561564	336.467969870461	358.751907243215	336.56637378163	353.432443908304	362.837661475074
chr17	21586604	21589029	430.237731965508	478.335876324287	383.896020094672	404.191358724922	442.146439939571
chr17	21609926	21611136	18.7539524190093	9.56671752648574	13.6730089348787	31.9593167363892	43.6198281554734
chr17	21611494	21612688	46.3332942116701	24.8734655688629	47.3296463130417	42.2990956805151	56.5075046559541
chr17	21615170	21615911	9.92856304535787	2.87001525794572	19.9836284432843	19.7395779842404	24.7839932701553
chr17	21625181	21627799	432.44407930892	568.263021073253	445.95044526066	529.208685958445	500.636664057137
chr17	21652454	21654685	317.714017451452	330.051754663758	241.907081155547	288.573830531514	303.356077626701
chr17	21668068	21670855	426.928210950388	478.335876324287	371.27478107786	360.952283140396	364.820380936686
chr17	21671573	21675815	425.825037278682	517.559418182878	405.983188374091	469.049972101712	444.129159401183
chr17	21697061	21697481	3.30952101511929	0.956671752648574	14.7247788529463	9.39979904011448	5.94815838483728
chr17	21702782	21706247	437.959947667453	485.032578592827	353.394692470711	446.490454405438	496.671225133913
chr17	21722189	21722547	6.61904203023858	0.956671752648574	8.41415934454075	14.0996985601717	3.96543892322485
chr17	21723115	21723454	16.5476050755964	0.956671752648574	2.10353983613519	6.57985932808013	4.95679865403106
chr17	21723599	21725439	36.4047311663122	1.91334350529715	54.6920357395149	49.8189349126067	58.4902241175666
chr17	21786615	21788931	270.277549568075	353.968548479972	322.893364846751	278.234051587388	294.433840049445
chr17	21816038	21818345	312.19814909292	441.982349723641	354.446462388779	377.871921412602	347.967265512981
chr17	21843886	21846353	306.682280734387	356.838563737918	353.394692470711	360.952283140396	370.768539321524
chr17	21869899	21871913	325.436233153397	406.585494875644	339.721683535833	333.692865924064	359.863582282655
chr17	21890548	21891357	33.0952101511929	31.5701678374029	37.8637170504334	27.259417216332	43.6198281554734
chr17	21955336	21955934	11.0317367170643	0.956671752648574	9.46592926260834	11.2797588481374	7.9308778464497
chr17	21981417	21983257	253.729944492479	251.604670946575	239.803541319411	272.59417216332	262.710328663646
chr17	22016398	22016969	15.44443140389	1.91334350529715	10.5176991806759	15.0396784641832	0.991359730806213
chr17	22017063	22017405	8.82538937365144	0.956671752648574	5.25884959033797	13.1597186561603	5.94815838483728
chr17	22018019	22018352	5.51586835853215	0.956671752648574	8.41415934454075	4.69989952005724	7.9308778464497
chr17	22045295	22047275	321.023538466571	374.058655285592	318.686285174481	298.91360947564	333.096869550888
chr17	22061032	22061576	9.92856304535787	0.956671752648574	18.9318585252167	12.2197387521488	4.95679865403106
chr17	22061686	22062478	19.8571260907157	0.956671752648574	11.5694690987435	16.9196382722061	18.835834885318
chr17	22063197	22064408	14.3412577321836	9.56671752648574	29.4495577058926	31.0193368323778	34.6975905782175
chr17	22064658	22066063	41.9205995248443	3.82668701059429	34.7084072962306	36.6592162564465	51.5507060019231
chr17	22066247	22066867	6.61904203023858	0.956671752648574	9.46592926260834	12.2197387521488	27.758072462574
chr17	22067332	22067879	9.92856304535787	6.69670226854002	10.5176991806759	4.69989952005724	15.8617556928994
chr17	22070836	22071427	3.30952101511929	3.82668701059429	13.6730089348787	4.69989952005724	15.8617556928994
chr17	22071572	22072054	8.82538937365144	2.87001525794572	9.46592926260834	6.57985932808013	6.93951811564349
chr17	22072958	22073871	22.0634734341286	6.69670226854002	17.8800886071491	14.0996985601717	16.8531154237056
chr17	22097682	22100967	734.713665356482	902.141462747605	732.031862975045	743.524104073055	746.493877297078
chr17	22124557	22124900	4.41269468682572	0.956671752648574	3.15530975420278	12.2197387521488	3.96543892322485
chr17	22125456	22126287	7.72221570194501	0.956671752648574	6.31061950840556	24.4394775042976	32.714871116605
chr17	22128374	22130808	31.9920364794865	1.91334350529715	74.6756641827991	65.7985932808013	72.3692603488535
chr17	22131163	22131844	11.0317367170643	1.91334350529715	18.9318585252167	5.63987942406869	9.91359730806213
chr17	22132919	22133295	12.1349103887707	0.956671752648574	3.15530975420278	5.63987942406869	6.93951811564349
chr17	22217518	22218623	92.6665884233401	98.5371905228031	93.6075227080158	110.917628673351	128.876765004808
chr17	22284195	22284531	3.30952101511929	4.78335876324287	5.25884959033797	11.2797588481374	4.95679865403106
chr17	22301759	22303770	309.991801749507	378.842014048835	292.392037222791	325.233046787961	304.347437357507
chr17	22336882	22339210	50.7459888984958	10.5233892791343	62.054425165988	70.4984928008586	63.4470227715976
chr17	22339482	22340028	1.10317367170643	0.956671752648574	14.7247788529463	18.799598080229	22.8012738085429
